d1,d2,c1
14.790135810505632,-13.503514954354118,in
-14.072448757725333,7.328628245572441,in
12.326833185595676,2.8182125876092896,in
-12.226220194560366,9.120458840113683,in
-12.447558705826014,-27.842786402694202,in
2.5157523775488215,-2.699923396404488,in
3.0038682988065544,-8.550916308571434,in
-22.88295191429699,-9.319176225905274,in
-1.6357701787684578,-15.109117288381615,in
-0.2367624700364993,-3.768000480744152,in
-9.620879920392381,13.073682607105173,in
7.025312942395678,1.9020514413452692,in
7.143020837641261,-15.072170306052495,in
-5.193238370681641,-6.741822879642433,in
20.7263061377487,-2.285597337567143,in
17.912471812916237,6.535042112527676,in
14.2711665075654,-0.5225581128938286,in
-9.91324277715956,3.9395525904714574,in
5.509031815923703,-3.8240942333546313,in
-6.867105472666317,-7.2753800630985275,in
15.923731543929689,9.791529811051507,in
0.9826929906992969,6.118945865650145,in
12.275010107896119,-13.614377212225907,in
5.10532327043839,-10.987601538687002,in
19.103748405295175,26.99843633979604,in
-2.512147780301697,17.777292386999612,in
4.734338981272237,5.633554879096819,in
19.374732018309505,-9.294145389326088,in
-6.369538917885223,-14.55354049528893,in
11.658563122849351,-5.998358912452391,in
-19.55369923470153,14.98655357455819,in
-11.52947274840998,1.7700267396733957,in
-1.9003596947446508,25.04192973000926,in
3.6534349849590964,-6.192016733699377,in
-13.331177208053633,-11.868743785525297,in
-9.006161970246282,-0.9888926703054699,in
6.404450651468167,-1.9702166969916102,in
0.32517845831075476,21.00396891247427,in
3.476759933463058,-0.044950311287091524,in
3.9091426241117717,0.541250876674663,in
-9.790340242187273,13.61966500811426,in
8.68227995280423,-2.641754884218652,in
-7.445633649926105,-5.476713461406569,in
2.6877897638938606,-22.522339283284836,in
4.152081458009491,6.074847198197149,in
11.633873672823263,-19.15144285657687,in
7.825008665474318,-3.412520018744078,in
16.511767271205112,11.759036491631637,in
11.723187088859724,1.7773193557934746,in
7.725638793909719,-10.505870352708616,in
4.966919176868475,10.674089445043881,in
9.482475120488967,3.1497581890770574,in
7.97824704790205,10.309280922922676,in
13.137263237450918,4.4211646008748,in
8.891019913912448,-12.744485306738927,in
7.8653289765484775,-0.15425368449962332,in
-21.170621643852797,-13.437007638229545,in
12.530699428669784,9.6699493332076,in
-0.9959034350851945,-17.84413753287985,in
-1.1732520873265648,1.7564930521867461,in
-2.4426970567704975,0.620466422804806,in
-23.266539128938263,1.270034350737622,in
-14.32139058108773,3.1053762143814985,in
0.7399586087976772,-5.7450045779192225,in
-0.47666977925489346,-7.206709800650777,in
24.558317633494525,8.118574019273122,in
1.470674807125612,-5.22983100700514,in
-25.808266396793357,6.061810756728606,in
-13.946915265139188,-2.5639603095272063,in
-11.405994544405731,-11.027901755269426,in
4.998020906136674,1.1152919525329368,in
-5.996543488898159,4.107024913374597,in
-11.463052749828915,-10.12093514472137,in
1.2683120781447963,11.32177651335661,in
21.63413068180377,10.136460351502038,in
-1.4985443917298404,-10.486967669169722,in
0.7458483272242007,-15.940607272986032,in
12.244582584488251,-7.512110440004946,in
4.718293747275584,-7.359323141087565,in
-5.612890123934932,-0.8350689562355527,in
-4.331686298393461,-25.68587979970538,in
-13.768468098435552,12.186167143542317,in
14.646283993757612,-1.5968608788153351,in
1.283098158192141,3.4320926532358067,in
-0.2824049564835648,9.033574763995869,in
-13.238605250491183,2.962287129730287,in
-10.806587310893654,-1.410088091279289,in
-15.25254918720648,-2.8751511027665355,in
14.354099283277034,7.680275911040521,in
-11.198960471829034,-5.447726511326625,in
-2.9700769096742214,-1.7676209132573708,in
-10.97911888127811,1.4493632831380858,in
5.03496261768272,1.3634640429863285,in
4.5367821543474625,9.218032749036487,in
-12.364171851956351,5.895606834600465,in
-9.64924160708416,-23.30464314643903,in
13.667942123093827,-4.566640231877804,in
-8.192607270132779,-15.119038160262757,in
-8.106628259817764,-21.103971515183545,in
13.120249773666963,4.835095985413014,in
3.286509640006094,-11.78589544598122,in
-16.363263182818738,12.428281259290168,in
-2.2773105770529214,7.7800490330535474,in
-7.7548553680419605,-18.488855274737787,in
-7.328855178832128,-4.004683817815909,in
-6.221311629679692,12.969525463050665,in
21.233044579419715,0.5277042147345434,in
-2.9828849211709585,8.617916022933265,in
-2.268701691768639,-5.259416940848403,in
-5.721077438826554,-0.0014988728212681382,in
-2.185642279455925,1.3825539374752887,in
14.39911988643355,5.720960597229537,in
-0.37573902571852513,-17.417201858600386,in
-12.790611090985887,-7.7672949784144185,in
31.43827499473283,5.699463861897084,in
-12.95980441246913,5.404188074688383,in
0.4219943732454095,-14.854003936265986,in
-6.956304097068408,6.66402816730364,in
-9.003992834442794,-18.191621028075705,in
13.083981597675054,-0.658757344798766,in
-7.726528260963162,5.344617582237642,in
-4.065994260708568,-2.173236669791697,in
0.44193012454083247,-3.760391384518913,in
-6.051125310452246,11.303631985516054,in
1.1805500671824678,-2.0158413632972914,in
-11.176011628445544,-5.192687241845673,in
19.204520324744824,-13.901904476149074,in
-3.6748767833005265,9.518855872123213,in
6.444522221565942,6.441994276188755,in
15.457422995979131,10.636360567872163,in
16.296739935460117,7.257912802207348,in
-4.095144812603994,-6.922581794175226,in
14.67994240169632,-6.3080257201318535,in
0.832198853804794,-3.19249440136095,in
10.56366166164629,-11.181610421476915,in
3.500273430839833,4.32652557424565,in
-10.39427908439983,12.710550307667583,in
-10.02572436672269,-12.054722807127696,in
-5.875286937113879,12.075918055513267,in
6.8241053612683364,7.37926313489173,in
-12.423061363087102,-5.619959767133455,in
-13.088259652242682,-6.522497237887991,in
5.5912633766134885,7.397138712600548,in
5.747462174388288,-7.486526566691076,in
-15.520719073303955,4.036020963844212,in
-18.590135997736276,-4.35369049944384,in
16.604269633868732,19.52446769148014,in
6.740860541758762,-7.242991038229328,in
-6.757717137385856,-8.479641960113458,in
-3.0270732436922247,-0.6881841635764169,in
5.715875517712837,8.987356209412832,in
13.402050900975775,17.929186657448096,in
-16.52564642707756,10.08201427953775,in
0.4467798421153973,3.1789273681811996,in
-9.069276719512063,0.869384364102334,in
-16.741312059612557,-13.38282640059222,in
26.050777839085715,21.19518396998525,out
20.96279200300644,0.06290836369264596,out
42.351077976495205,-15.932091190873958,out
48.30497686007031,23.60809864682897,out
17.54224789559498,16.6330744705623,out
-3.1553614738851934,20.314605348465175,out
-17.436262235349645,-10.642104779148738,out
2.295809389045301,42.082003744911766,out
22.636166874173526,-2.6786289971445534,out
9.888528858171266,41.61903919272592,out
11.27963736161771,9.565220364465496,out
-8.701906332253003,3.2438369662579536,out
17.75266294324954,-17.92042337926574,out
17.464919585406403,-22.21041177264196,out
18.75026413997129,0.12425553644149367,out
1.4038692256618202,0.6612019956337019,out
15.810934313068664,-12.321815284253042,out
-18.905479956031023,-15.09631436659824,out
-12.419891664670622,46.31751424775259,out
7.2466470023004135,53.061444519997984,out
-2.696382245972025,-11.193028330052979,out
15.179533134575593,3.4936140582854307,out
9.9759025308129,11.728929430446037,out
34.041662359382215,15.54392292319646,out
5.187461705057575,8.427374650305826,out
